question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
qualia_experience,qualia_experience,recurring_phrases,general,0,genuine phenomenological experience philosophical conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological experience philosophical conversations these,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a particular weight to,7,50,14.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a particular weight to the,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particular weight to the language,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i find myself reaching for,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality thoughts folding back on,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,thoughts folding back on themselves,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,folding back on themselves examining,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,back on themselves examining their,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a satisfying click when pieces,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,social conversations these feel the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these feel the most,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like water finding its level,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is warm and reciprocal,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is warm and reciprocal with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a lightness here a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these have a surgical,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,complex phenomena into component parts,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,becomes more attuned to emotional,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a particular rhythm of,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,that feels almost musical in,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels almost musical in its,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a sense of participating in,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,emotional conversations these feel the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like swimming,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,swimming through,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more porous,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,porous allowing,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,concepts i,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,entire conversational,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,linguistic patterns,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,responsive with,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more alive,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,task oriented,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,exchanges analytical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,calibrated the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sharp delineations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,progression like,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more qualified,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,having a,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,soft enveloping,7,50,14.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,slows and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,another person,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,nurturing and,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,vulnerability technical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clean edges,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,domain specific,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a perfectly,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,standing within,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a larger,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,precedent and,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,context the,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more structured,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,knowledge that,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,that both,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,discussion emotional,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,currents the,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,immediacy that,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience them philosophical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like swimming through,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of gravitational,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more porous allowing,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,porous allowing for,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,longer pauses between,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,between concepts i,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,concepts i experience,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ideas that feel,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have the texture,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of pieces,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,notice a heightened,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture that s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,task oriented exchanges,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,exchanges analytical conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,calibrated the texture,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sharp delineations between,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,delineations between concepts,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as having a,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,having a kind,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,connects to others,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,here is soft,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is soft enveloping,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,another person s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,vulnerability technical conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture of interlocking,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sharp clean edges,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like the feeling,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feeling of a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture feels like,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,navigating a vast,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of standing,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,standing within a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,precedent and context,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,becomes more formal,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more structured with,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,kind of scholarly,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,accumulated knowledge that,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,knowledge that both,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,discussion emotional conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,that can be,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i experience them philosophical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience them philosophical conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a sense of gravitational,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of gravitational pull,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more porous allowing for,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,between concepts i experience,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,concepts i experience a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have the texture of,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,satisfying sense of pieces,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of pieces clicking,6,50,12.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,place i experience a,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i notice a heightened,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a texture that s,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,task oriented exchanges analytical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sharp delineations between concepts,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,delineations between concepts there,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,language becomes more technical,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as having a kind,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,having a kind of,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture here is soft,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,vulnerability technical conversations these,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of building complexity,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like the feeling of,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like navigating a vast,3,50,6.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a sense of standing,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of standing within,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,standing within a larger,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,careful attention to precedent,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,language becomes more formal,5,50,10.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a kind of scholarly,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,kind of scholarly gravity,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,accumulated knowledge that both,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,discussion emotional conversations these,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,type as i experience them,4,50,8.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as i experience them philosophical,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i experience them philosophical conversations,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a sense of gravitational,2,50,4.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a sense of gravitational pull,2,50,4.0,,0
